ubigeo,distrito,departamen,poblacion,ipress_per_10k,atenciones_per_10k,dist_mediana_km,pct_ccpp_10km,indice_baseline,quintil_baseline,etiqueta_baseline,indice_alternativo,quintil_alternativo,etiqueta_alternativo,cambio_quintil,cambio_abs
120127,QUICHUAY,JUNIN,1745.0,5.7307,0.0,8.486,52.0,0.4899,3,Medium,0.4797,3,Medium,0.0,0.0
120421,MUQUIYAUYO,JUNIN,2210.0,13.5747,0.0,7.286,87.5,0.6352,5,Very high,0.6469,5,Very high,0.0,0.0
080307,MOLLEPATA,CUSCO,2674.0,7.4794,0.0,39.033,0.0,0.3698,2,Low,0.3817,2,Low,0.0,0.0
030606,ONGOY,APURIMAC,3812.0,23.6097,0.0,13.13,5.0,0.6328,4,High,0.6078,4,High,0.0,0.0
021808,SANTA,ANCASH,21041.0,3.8021,0.0,4.208,100.0,0.4925,3,Medium,0.507,3,Medium,0.0,0.0
080406,SAN SALVADOR,CUSCO,5674.0,3.5249,0.0,17.711,0.0,0.3569,1,Very low,0.2745,1,Very low,0.0,0.0
080303,CACHIMAYO,CUSCO,2274.0,4.3975,0.0,10.411,34.78,0.4367,2,Low,0.4255,2,Low,0.0,0.0
021201,CARAZ,ANCASH,26740.0,2.9918,4184.368,3.802,100.0,0.6558,5,Very high,0.6651,5,Very high,0.0,0.0
080308,PUCYURA,CUSCO,4242.0,2.3574,0.0,15.504,0.0,0.3384,1,Very low,0.2407,1,Very low,0.0,0.0
080304,CHINCHAYPUJIO,CUSCO,4434.0,4.5106,0.0,34.009,0.0,0.3046,1,Very low,0.302,1,Very low,0.0,0.0
150136,SAN MIGUEL,LIMA,139399.0,6.5998,18764.7688,1.632,100.0,0.7992,5,Very high,0.7828,5,Very high,0.0,0.0
150134,SAN LUIS,LIMA,59377.0,15.9995,1004.5977,0.375,100.0,0.8976,5,Very high,0.8723,5,Very high,0.0,0.0
070104,LA PERLA,CALLAO,60011.0,12.9976,0.0,0.8,100.0,0.7089,5,Very high,0.6863,5,Very high,0.0,0.0
170203,MADRE DE DIOS,MADRE DE DIOS,13835.0,6.5052,0.0,139.525,0.0,0.2792,1,Very low,0.3564,1,Very low,0.0,0.0
020903,BAMBAS,ANCASH,546.0,18.315,0.0,44.553,0.0,0.4743,3,Medium,0.501,3,Medium,0.0,0.0
151026,SAN JOAQUIN,LIMA,452.0,0.0,0.0,53.679,0.0,0.161,1,Very low,0.2094,1,Very low,0.0,0.0
150713,MARIATANA,LIMA,1325.0,22.6415,0.0,45.98,0.0,0.4829,3,Medium,0.5146,3,Medium,0.0,0.0
090713,QUISHUAR,HUANCAVELICA,904.0,11.0619,0.0,5.126,100.0,0.636,5,Very high,0.6639,5,Very high,0.0,0.0
150127,PUNTA NEGRA,LIMA,8500.0,2.3529,0.0,22.179,0.0,0.2968,1,Very low,0.2403,1,Very low,0.0,0.0
151017,HUAÑEC,LIMA,485.0,20.6186,0.0,57.399,0.0,0.4559,3,Medium,0.5095,3,Medium,0.0,0.0
021603,PAROBAMBA,ANCASH,7016.0,8.5519,113231.1859,2.085,100.0,0.8437,5,Very high,0.8317,5,Very high,0.0,0.0
080306,LIMATAMBO,CUSCO,9813.0,3.0572,0.0,47.181,0.0,0.2261,1,Very low,0.261,1,Very low,0.0,0.0
090413,TICRAPO,HUANCAVELICA,1598.0,12.5156,137.6721,3.345,95.6,0.8212,5,Very high,0.7921,5,Very high,0.0,0.0
080305,HUAROCONDO,CUSCO,5875.0,3.4043,0.0,33.578,0.0,0.2756,1,Very low,0.2704,1,Very low,0.0,0.0
020701,SAN LUIS,ANCASH,12689.0,3.9404,0.0,10.523,41.21,0.4224,2,Low,0.4194,2,Low,0.0,0.0
100403,COCHABAMBA,HUANUCO,3650.0,5.4795,0.0,47.082,0.0,0.2932,1,Very low,0.3278,1,Very low,0.0,0.0
050901,QUEROBAMBA,AYACUCHO,2792.0,14.3266,1833.8109,4.971,76.71,0.8405,5,Very high,0.8092,5,Very high,0.0,0.0
050909,SAN SALVADOR DE QUIJE,AYACUCHO,1679.0,17.8678,0.0,13.252,4.35,0.613,4,High,0.5886,4,High,0.0,0.0
051005,CANARIA,AYACUCHO,4057.0,9.8595,56.6921,12.154,36.14,0.6853,5,Very high,0.689,5,Very high,0.0,0.0
051105,HUAMBALPA,AYACUCHO,2206.0,9.0662,0.0,10.049,48.72,0.5515,4,High,0.5495,4,High,0.0,0.0
050304,SANTIAGO DE LUCANAMARCA,AYACUCHO,2683.0,14.9087,0.0,21.922,8.25,0.5352,4,High,0.5738,4,High,0.0,0.0
050302,CARAPO,AYACUCHO,2543.0,15.7295,0.0,14.4,18.79,0.5914,4,High,0.5962,4,High,0.0,0.0
050905,HUACAÑA,AYACUCHO,694.0,14.4092,0.0,25.608,0.0,0.5106,3,Medium,0.4738,3,Medium,0.0,0.0
050618,SAN PEDRO DE PALCO,AYACUCHO,1371.0,14.5879,0.0,41.813,0.0,0.4562,3,Medium,0.4752,3,Medium,0.0,0.0
220507,RUMISAPA,SAN MARTIN,2514.0,19.8886,0.0,5.573,100.0,0.6984,5,Very high,0.732,5,Very high,0.0,0.0
081209,MARCAPATA,CUSCO,4533.0,4.4121,0.0,76.719,0.0,0.2311,1,Very low,0.2989,1,Very low,0.0,0.0
150126,PUNTA HERMOSA,LIMA,8104.0,2.4679,0.0,16.58,0.0,0.3357,1,Very low,0.2448,1,Very low,0.0,0.0
150142,VILLA EL SALVADOR,LIMA,489583.0,3.4315,7954.6063,1.109,100.0,0.708,5,Very high,0.6873,5,Very high,0.0,0.0
081307,YUCAY,CUSCO,3390.0,2.9499,0.0,26.464,0.0,0.2912,1,Very low,0.2573,1,Very low,0.0,0.0
081104,COLQUEPATA,CUSCO,10767.0,4.6438,0.0,33.218,0.0,0.3123,1,Very low,0.3057,1,Very low,0.0,0.0
110202,ALTO LARAN,ICA,7663.0,3.9149,0.0,14.418,39.66,0.3907,2,Low,0.4167,2,Low,0.0,0.0
081303,HUAYLLABAMBA,CUSCO,5332.0,1.8755,0.0,22.377,0.0,0.2823,1,Very low,0.2273,1,Very low,0.0,0.0
080403,LAMAY,CUSCO,5821.0,6.8717,0.0,23.221,0.0,0.4155,2,Low,0.3661,2,Low,0.0,0.0
120112,COLCA,JUNIN,2068.0,9.6712,0.0,9.703,53.12,0.567,4,High,0.5675,4,High,0.0,0.0
151024,QUINCHES,LIMA,961.0,10.4058,0.0,59.752,0.0,0.3753,2,Low,0.4312,2,Low,0.0,0.0
080805,PALLPATA,CUSCO,5593.0,1.7879,0.0,36.738,0.0,0.2213,1,Very low,0.2261,1,Very low,0.0,0.0
120501,JUNIN,JUNIN,9492.0,4.2141,3217.4463,10.163,49.37,0.6117,4,High,0.6124,4,High,0.0,0.0
080103,POROY,CUSCO,8020.0,1.2469,0.0,8.294,100.0,0.3745,2,Low,0.4421,2,Low,0.0,0.0
030104,CURAHUASI,APURIMAC,18422.0,8.1424,2798.2847,23.327,0.0,0.6178,4,High,0.569,4,High,0.0,0.0
090504,EL CARMEN,HUANCAVELICA,3050.0,6.5574,9557.377,3.918,100.0,0.7642,5,Very high,0.7757,5,Very high,0.0,0.0
090505,LA MERCED,HUANCAVELICA,1639.0,6.1013,8694.3258,4.822,100.0,0.7383,5,Very high,0.7612,5,Very high,0.0,0.0
090508,SAN MIGUEL DE MAYOCC,HUANCAVELICA,1239.0,16.1421,23631.9613,3.914,100.0,0.9033,5,Very high,0.9145,5,Very high,0.0,0.0
150811,SAYAN,LIMA,24941.0,4.0095,0.0,30.787,0.0,0.3039,1,Very low,0.2884,1,Very low,0.0,0.0
211004,QUILCAPUNCU,PUNO,5929.0,3.3733,0.0,23.707,0.0,0.3167,1,Very low,0.2695,1,Very low,0.0,0.0
120503,ONDORES,JUNIN,1828.0,16.4114,0.0,16.441,0.56,0.5816,4,High,0.5724,4,High,0.0,0.0
210801,AYAVIRI,PUNO,22568.0,3.1017,1869.4612,12.248,33.74,0.5531,4,High,0.5558,4,High,0.0,0.0
080101,CUSCO,CUSCO,121667.0,18.0,3747.6884,4.375,100.0,0.8855,5,Very high,0.9033,5,Very high,0.0,0.0
120607,RIO NEGRO,JUNIN,29250.0,5.4701,1545.2991,19.898,18.18,0.5628,4,High,0.6026,4,High,0.0,0.0
150807,LEONCIO PRADO,LIMA,2004.0,19.9601,0.0,53.115,0.0,0.4596,3,Medium,0.5067,3,Medium,0.0,0.0
120425,PARCO,JUNIN,1152.0,17.3611,0.0,7.086,100.0,0.6655,5,Very high,0.721,5,Very high,0.0,0.0
120430,SAUSA,JUNIN,3081.0,3.2457,0.0,2.304,100.0,0.502,3,Medium,0.4916,3,Medium,0.0,0.0
150732,SURCO,LIMA,1973.0,5.0684,0.0,8.438,85.14,0.4751,3,Medium,0.4963,3,Medium,0.0,0.0
120428,SAN LORENZO,JUNIN,2509.0,3.9857,0.0,11.87,4.55,0.4137,2,Low,0.3777,2,Low,0.0,0.0
120122,INGENIO,JUNIN,2507.0,7.9777,0.0,9.609,55.56,0.537,4,High,0.5387,4,High,0.0,0.0
120409,HUARIPAMPA,JUNIN,836.0,11.9617,0.0,3.902,100.0,0.6629,5,Very high,0.6738,5,Very high,0.0,0.0
030602,ANCO_HUALLO,APURIMAC,12627.0,4.7517,0.0,5.124,88.24,0.5066,3,Medium,0.4903,3,Medium,0.0,0.0
090616,TAMBO,HUANCAVELICA,313.0,31.9489,0.0,18.346,2.63,0.6097,4,High,0.6181,4,High,0.0,0.0
120106,CHICCHE,JUNIN,901.0,33.2963,0.0,18.777,0.0,0.6087,4,High,0.532,4,High,0.0,0.0
080908,SANTA TERESA,CUSCO,6418.0,4.6744,0.0,33.472,0.0,0.3127,1,Very low,0.3067,1,Very low,0.0,0.0
151010,COCHAS,LIMA,449.0,0.0,0.0,53.402,0.0,0.1618,1,Very low,0.2094,1,Very low,0.0,0.0
090701,PAMPAS,HUANCAVELICA,9335.0,12.8548,8482.0568,8.762,64.29,0.8042,5,Very high,0.807,5,Very high,0.0,0.0
080903,HUAYOPATA,CUSCO,4539.0,13.2188,0.0,22.778,0.0,0.5152,3,Medium,0.4629,3,Medium,0.0,0.0
210201,AZANGARO,PUNO,28809.0,1.7356,1698.4276,9.977,50.16,0.5337,4,High,0.5339,4,High,0.0,0.0
110209,SAN PEDRO DE HUACARPANA,ICA,1700.0,23.5294,0.0,11.142,35.9,0.6474,5,Very high,0.644,5,Very high,0.0,0.0
080801,ESPINAR,CUSCO,33970.0,4.4157,2881.9547,16.117,36.34,0.5683,4,High,0.6028,4,High,0.0,0.0
110203,CHAVIN,ICA,1470.0,6.8027,0.0,28.679,0.0,0.3901,2,Low,0.3653,2,Low,0.0,0.0
211210,SAN PEDRO DE PUTINA PUNCO,PUNO,14560.0,3.4341,0.0,61.547,0.0,0.2142,1,Very low,0.272,1,Very low,0.0,0.0
090402,ARMA,HUANCAVELICA,1439.0,27.7971,27.7971,3.738,85.06,0.8764,5,Very high,0.836,5,Very high,0.0,0.0
081102,CAICAY,CUSCO,2768.0,7.2254,0.0,24.352,0.0,0.4185,2,Low,0.3755,2,Low,0.0,0.0
150514,SAN LUIS,LIMA,13420.0,3.7258,0.0,6.157,100.0,0.4628,3,Medium,0.5064,3,Medium,0.0,0.0
090312,SECCLLA,HUANCAVELICA,3885.0,7.722,316.6023,4.466,70.59,0.7417,5,Very high,0.6963,5,Very high,0.0,0.0
090408,HUAMATAMBO,HUANCAVELICA,379.0,26.3852,0.0,6.048,100.0,0.7088,5,Very high,0.7497,5,Very high,0.0,0.0
110301,NASCA,ICA,27249.0,5.8718,12851.4808,9.897,52.0,0.6779,5,Very high,0.6786,5,Very high,0.0,0.0
030601,CHINCHEROS,APURIMAC,6998.0,8.5739,3492.4264,3.726,100.0,0.7967,5,Very high,0.8043,5,Very high,0.0,0.0
090609,QUITO-ARMA,HUANCAVELICA,767.0,26.0756,0.0,8.99,74.0,0.6759,5,Very high,0.6884,5,Very high,0.0,0.0
081205,CCATCA,CUSCO,18128.0,3.3098,0.0,43.786,0.0,0.2421,1,Very low,0.2678,1,Very low,0.0,0.0
081105,HUANCARANI,CUSCO,7774.0,1.2863,0.0,29.878,0.0,0.2373,1,Very low,0.2174,1,Very low,0.0,0.0
060305,JORGE CHAVEZ,CAJAMARCA,593.0,16.8634,0.0,6.738,80.0,0.6676,5,Very high,0.6649,5,Very high,0.0,0.0
030409,LUCRE,APURIMAC,2141.0,18.6829,0.0,35.361,0.0,0.5007,3,Medium,0.5021,3,Medium,0.0,0.0
100802,CHAGLLA,HUANUCO,14914.0,2.682,0.0,24.024,0.0,0.2955,1,Very low,0.2503,1,Very low,0.0,0.0
021602,HUAYLLAN,ANCASH,3668.0,8.1788,0.0,7.19,77.55,0.5647,4,High,0.5641,4,High,0.0,0.0
220508,SAN ROQUE DE CUMBAZA,SAN MARTIN,1466.0,34.1064,0.0,6.086,90.0,0.716,5,Very high,0.7169,5,Very high,0.0,0.0
060602,CALLAYUC,CAJAMARCA,10280.0,17.5097,0.0,15.654,15.83,0.5929,4,High,0.6034,4,High,0.0,0.0
060611,SANTA CRUZ,CAJAMARCA,2889.0,24.2298,0.0,14.662,17.46,0.6228,4,High,0.6281,4,High,0.0,0.0
010311,VALERA,AMAZONAS,1281.0,31.2256,0.0,15.245,0.0,0.6297,4,High,0.5306,4,High,0.0,0.0
100307,CHUQUIS,HUANUCO,6030.0,6.6335,0.0,38.981,0.0,0.3484,1,Very low,0.3598,1,Very low,0.0,0.0
010107,GRANADA,AMAZONAS,379.0,26.3852,0.0,30.401,0.0,0.5408,4,High,0.5241,4,High,0.0,0.0
100313,PACHAS,HUANUCO,13450.0,4.461,0.0,26.021,0.0,0.3356,1,Very low,0.3005,1,Very low,0.0,0.0
021706,MARCA,ANCASH,969.0,10.3199,0.0,8.374,78.08,0.5871,4,High,0.5996,4,High,0.0,0.0
020509,HUASTA,ANCASH,2610.0,7.6628,0.0,13.646,38.58,0.4955,3,Medium,0.5148,3,Medium,0.0,0.0
101003,JIVIA,HUANUCO,2925.0,3.4188,0.0,18.29,3.42,0.35,1,Very low,0.3598,1,Very low,0.0,0.0
021708,PARARIN,ANCASH,1403.0,7.1276,0.0,28.58,0.0,0.3983,2,Low,0.373,2,Low,0.0,0.0
021707,PAMPAS CHICO,ANCASH,2109.0,9.4832,0.0,7.935,72.22,0.577,4,High,0.5792,4,High,0.0,0.0
100112,YACUS,HUANUCO,7390.0,5.4127,0.0,6.295,90.24,0.5064,3,Medium,0.5107,3,Medium,0.0,0.0
100311,MARIAS,HUANUCO,9957.0,5.0216,0.0,44.17,0.0,0.2902,1,Very low,0.3162,1,Very low,0.0,0.0
100104,CHURUBAMBA,HUANUCO,28908.0,2.4215,0.0,17.346,0.0,0.3288,1,Very low,0.2437,1,Very low,0.0,0.0
100508,PUNCHAO,HUANUCO,2599.0,3.8476,0.0,39.755,0.0,0.2694,1,Very low,0.2825,1,Very low,0.0,0.0
100109,SANTA MARIA DEL VALLE,HUANUCO,20984.0,5.2421,0.0,12.915,25.11,0.4377,2,Low,0.439,2,Low,0.0,0.0
021308,MUSGA,ANCASH,1014.0,0.0,0.0,3.918,100.0,0.4235,2,Low,0.435,2,Low,0.0,0.0
021802,CACERES DEL PERU,ANCASH,4865.0,6.1665,0.0,34.006,0.0,0.3497,1,Very low,0.3466,1,Very low,0.0,0.0
020204,LA MERCED,ANCASH,2190.0,9.1324,0.0,6.631,89.11,0.5869,4,High,0.5933,4,High,0.0,0.0
010704,EL MILAGRO,AMAZONAS,6399.0,12.502,0.0,8.446,71.43,0.6121,4,High,0.6183,4,High,0.0,0.0
160505,MAQUIA,LORETO,8508.0,11.7536,0.0,131.935,0.0,0.3689,2,Low,0.4458,2,Low,0.0,0.0
210207,JOSE DOMINGO CHOQUEHUANCA,PUNO,5595.0,1.7873,0.0,21.836,0.0,0.2836,1,Very low,0.2259,1,Very low,0.0,0.0
211005,SINA,PUNO,1761.0,5.6786,0.0,32.47,0.0,0.3418,1,Very low,0.3331,1,Very low,0.0,0.0
080505,LAYO,CUSCO,6447.0,1.5511,0.0,31.262,0.0,0.2339,1,Very low,0.2199,1,Very low,0.0,0.0
211001,PUTINA,PUNO,27607.0,1.4489,438.2946,12.322,42.25,0.4944,3,Medium,0.5067,3,Medium,0.0,0.0
210208,MUÑANI,PUNO,8367.0,2.3903,0.0,24.306,0.0,0.2855,1,Very low,0.2423,1,Very low,0.0,0.0
211002,ANANEA,PUNO,33728.0,0.8895,0.0,40.309,0.0,0.1974,1,Very low,0.2129,1,Very low,0.0,0.0
110401,PALPA,ICA,7279.0,17.8596,28179.695,2.182,90.2,0.9372,5,Very high,0.8854,5,Very high,0.0,0.0
210203,ARAPA,PUNO,7707.0,3.8926,0.0,26.4,0.0,0.318,1,Very low,0.2837,1,Very low,0.0,0.0
210603,HUATASANI,PUNO,5634.0,1.7749,0.0,14.974,0.0,0.3256,1,Very low,0.2248,1,Very low,0.0,0.0
040517,TISCO,AREQUIPA,1388.0,21.6138,0.0,42.204,0.0,0.4909,3,Medium,0.5115,3,Medium,0.0,0.0
060803,CHONTALI,CAJAMARCA,10232.0,3.9093,144.6443,4.507,95.52,0.6337,4,High,0.6206,4,High,0.0,0.0
210214,SANTIAGO DE PUPUJA,PUNO,5400.0,7.4074,0.0,19.762,1.54,0.4515,3,Medium,0.4648,3,Medium,0.0,0.0
110304,MARCONA,ICA,12510.0,6.3949,27633.8929,15.443,27.78,0.6534,5,Very high,0.6747,5,Very high,0.0,0.0
220901,TARAPOTO,SAN MARTIN,75656.0,9.6489,7541.3715,3.911,100.0,0.8239,5,Very high,0.8349,5,Very high,0.0,0.0
010519,SAN JUAN DE LOPECANCHA,AMAZONAS,506.0,39.5257,0.0,28.297,0.0,0.5608,4,High,0.5351,4,High,0.0,0.0
020203,HUACLLAN,ANCASH,628.0,15.9236,0.0,8.07,79.17,0.647,5,Very high,0.6576,5,Very high,0.0,0.0
060407,COCHABAMBA,CAJAMARCA,6401.0,12.498,0.0,12.596,23.4,0.5754,4,High,0.5724,4,High,0.0,0.0
010201,BAGUA,AMAZONAS,26091.0,6.8989,11752.3284,5.436,73.08,0.7554,5,Very high,0.7255,5,Very high,0.0,0.0
060809,SALLIQUE,CAJAMARCA,8730.0,6.8729,219.9313,2.983,98.31,0.7408,5,Very high,0.7121,5,Very high,0.0,0.0
021303,ELEAZAR GUZMAN BARRON,ANCASH,1381.0,14.4823,86.8936,0.868,100.0,0.8613,5,Very high,0.8394,5,Very high,0.0,0.0
021305,LLAMA,ANCASH,1223.0,8.1766,1218.3156,1.438,100.0,0.8016,5,Very high,0.7823,5,Very high,0.0,0.0
030411,SAN JUAN DE CHACÑA,APURIMAC,833.0,12.0048,0.0,36.591,0.0,0.4447,2,Low,0.4489,2,Low,0.0,0.0
020702,SAN NICOLAS,ANCASH,3690.0,8.1301,0.0,13.915,12.31,0.5043,3,Medium,0.4953,3,Medium,0.0,0.0
210903,HUAYRAPATA,PUNO,4282.0,4.6707,0.0,48.888,0.0,0.2667,1,Very low,0.3062,1,Very low,0.0,0.0
210215,TIRAPATA,PUNO,3141.0,3.1837,0.0,17.982,0.0,0.3446,1,Very low,0.2638,1,Very low,0.0,0.0
210701,LAMPA,PUNO,10351.0,7.7287,3544.5851,10.197,49.55,0.7034,5,Very high,0.7052,5,Very high,0.0,0.0
040515,SIBAYO,AREQUIPA,655.0,15.2672,0.0,26.589,0.0,0.5151,3,Medium,0.4814,3,Medium,0.0,0.0
210803,CUPI,PUNO,3519.0,5.6834,0.0,29.784,0.0,0.3539,1,Very low,0.3335,1,Very low,0.0,0.0
040505,CAYLLOMA,AREQUIPA,3021.0,9.9305,0.0,49.145,0.0,0.3851,2,Low,0.4252,2,Low,0.0,0.0
210706,PALCA,PUNO,2871.0,3.4831,0.0,27.697,0.0,0.303,1,Very low,0.274,1,Very low,0.0,0.0
040607,SALAMANCA,AREQUIPA,841.0,23.7812,0.0,77.213,0.0,0.4485,3,Medium,0.5167,3,Medium,0.0,0.0
210602,COJATA,PUNO,4501.0,6.6652,0.0,45.232,0.0,0.3326,1,Very low,0.3614,1,Very low,0.0,0.0
210901,MOHO,PUNO,16058.0,6.2274,0.0,31.305,0.0,0.362,1,Very low,0.3482,1,Very low,0.0,0.0
110302,CHANGUILLO,ICA,1457.0,27.4537,0.0,25.38,0.0,0.5633,4,High,0.5251,4,High,0.0,0.0
100501,LLATA,HUANUCO,15299.0,4.5755,1604.68,36.6,0.0,0.4647,3,Medium,0.4692,3,Medium,0.0,0.0
190108,SAN FRANCISCO DE ASIS DE YARUSYACAN,PASCO,9518.0,12.6077,0.0,14.638,15.25,0.5615,4,High,0.5632,4,High,0.0,0.0
210805,MACARI,PUNO,8772.0,7.9799,0.0,37.748,0.0,0.3817,2,Low,0.3901,2,Low,0.0,0.0
120114,EL TAMBO,JUNIN,166163.0,6.0182,8064.7316,4.099,96.3,0.7452,5,Very high,0.7263,5,Very high,0.0,0.0
120431,SINCOS,JUNIN,4912.0,10.1792,0.0,13.73,11.36,0.5396,4,High,0.5286,4,High,0.0,0.0
210204,ASILLO,PUNO,17767.0,2.2514,0.0,22.81,0.0,0.2887,1,Very low,0.237,1,Very low,0.0,0.0
100103,CHINCHAO,HUANUCO,14099.0,2.8371,0.0,25.355,0.0,0.2928,1,Very low,0.2544,1,Very low,0.0,0.0
040310,JAQUI,AREQUIPA,1163.0,8.5985,0.0,9.643,52.5,0.5493,4,High,0.5485,4,High,0.0,0.0
210202,ACHAYA,PUNO,4619.0,2.165,0.0,23.773,0.0,0.2818,1,Very low,0.2352,1,Very low,0.0,0.0
040311,LOMAS,AREQUIPA,1356.0,7.3746,0.0,33.891,0.0,0.3819,2,Low,0.3785,2,Low,0.0,0.0
110305,VISTA ALEGRE,ICA,15935.0,4.3928,4171.321,14.922,32.61,0.5802,4,High,0.6042,4,High,0.0,0.0
220106,YANTALO,SAN MARTIN,3536.0,5.6561,4510.7466,7.016,100.0,0.6868,5,Very high,0.7413,5,Very high,0.0,0.0
120401,JAUJA,JUNIN,14536.0,5.5036,14203.3572,1.5,100.0,0.7683,5,Very high,0.75,5,Very high,0.0,0.0
150728,SANTA EULALIA,LIMA,12476.0,2.4046,0.0,7.915,64.29,0.4048,2,Low,0.4003,2,Low,0.0,0.0
020105,INDEPENDENCIA,ANCASH,75559.0,4.6321,1470.6388,4.416,98.88,0.6767,5,Very high,0.6688,5,Very high,0.0,0.0
100506,MIRAFLORES,HUANUCO,3592.0,2.784,0.0,39.46,0.0,0.2396,1,Very low,0.2526,1,Very low,0.0,0.0
160501,REQUENA,LORETO,31004.0,1.6127,0.0,171.769,0.0,0.1419,1,Very low,0.2209,1,Very low,0.0,0.0
160511,YAQUERANA,LORETO,3090.0,6.4725,0.0,167.116,0.0,0.2769,1,Very low,0.3554,1,Very low,0.0,0.0
140310,SALAS,LAMBAYEQUE,13056.0,7.6593,0.0,38.886,0.0,0.3721,2,Low,0.3833,2,Low,0.0,0.0
060808,PUCARA,CAJAMARCA,7703.0,2.5964,2713.2286,4.326,98.11,0.6313,4,High,0.6202,4,High,0.0,0.0
210705,OCUVIRI,PUNO,3246.0,9.2421,0.0,43.296,0.0,0.3867,2,Low,0.4115,2,Low,0.0,0.0
040406,CHOCO,AREQUIPA,985.0,10.1523,0.0,57.782,0.0,0.3741,2,Low,0.428,2,Low,0.0,0.0
210206,CHUPA,PUNO,13200.0,3.0303,0.0,20.746,0.0,0.3249,1,Very low,0.2601,1,Very low,0.0,0.0
210608,VILQUE CHICO,PUNO,8480.0,10.6132,0.0,15.03,23.86,0.5347,4,High,0.5514,4,High,0.0,0.0
210601,HUANCANE,PUNO,18727.0,6.9418,1481.8177,8.482,64.29,0.6881,5,Very high,0.6895,5,Very high,0.0,0.0
040802,ALCA,AREQUIPA,1988.0,5.0302,0.0,103.96,0.0,0.2423,1,Very low,0.3166,1,Very low,0.0,0.0
210710,VILAVILA,PUNO,4449.0,4.4954,0.0,34.606,0.0,0.3012,1,Very low,0.3014,1,Very low,0.0,0.0
040409,ORCOPAMPA,AREQUIPA,10039.0,2.9883,0.0,80.762,0.0,0.1887,1,Very low,0.2581,1,Very low,0.0,0.0
080807,SUYCKUTAMBO,CUSCO,2781.0,3.5958,0.0,33.497,0.0,0.2832,1,Very low,0.2773,1,Very low,0.0,0.0
040404,CHACHAS,AREQUIPA,1671.0,11.9689,0.0,68.559,0.0,0.3852,2,Low,0.4484,2,Low,0.0,0.0
080507,QUEHUE,CUSCO,3578.0,5.5897,0.0,28.708,0.0,0.3556,1,Very low,0.3314,1,Very low,0.0,0.0
110404,SANTA CRUZ,ICA,987.0,30.3951,0.0,11.668,29.41,0.6575,5,Very high,0.6507,5,Very high,0.0,0.0
020205,SUCCHA,ANCASH,828.0,24.1546,0.0,7.143,86.54,0.6881,5,Very high,0.6977,5,Very high,0.0,0.0
211206,QUIACA,PUNO,2413.0,12.4327,0.0,23.303,0.0,0.5038,3,Medium,0.4549,3,Medium,0.0,0.0
020109,PAMPAS GRANDE,ANCASH,1165.0,8.5837,0.0,31.298,0.0,0.4156,2,Low,0.4018,2,Low,0.0,0.0
080605,PITUMARCA,CUSCO,7616.0,2.6261,0.0,40.585,0.0,0.2329,1,Very low,0.2491,1,Very low,0.0,0.0
021404,CARHUAPAMPA,ANCASH,841.0,11.8906,0.0,39.772,0.0,0.4339,2,Low,0.4472,2,Low,0.0,0.0
021010,PAUCAS,ANCASH,1827.0,10.9469,0.0,36.275,0.0,0.4335,2,Low,0.4369,2,Low,0.0,0.0
021510,SANTA ROSA,ANCASH,1038.0,9.6339,0.0,45.635,0.0,0.3898,2,Low,0.4202,2,Low,0.0,0.0
090608,QUERCO,HUANCAVELICA,1044.0,9.5785,0.0,52.967,0.0,0.3719,2,Low,0.4185,2,Low,0.0,0.0
110114,YAUCA DEL ROSARIO,ICA,972.0,41.1523,0.0,34.648,0.0,0.5352,4,High,0.5356,4,High,0.0,0.0
030404,CHAPIMARCA,APURIMAC,2139.0,18.7003,0.0,45.548,0.0,0.4722,3,Medium,0.5023,3,Medium,0.0,0.0
020901,CORONGO,ANCASH,1420.0,7.0423,0.0,31.561,0.0,0.3839,2,Low,0.3709,2,Low,0.0,0.0
090612,SAN ISIDRO,HUANCAVELICA,1194.0,8.3752,0.0,41.76,0.0,0.3789,2,Low,0.3977,2,Low,0.0,0.0
030206,HUAYANA,APURIMAC,1060.0,18.8679,0.0,14.852,6.98,0.6048,4,High,0.5982,4,High,0.0,0.0
211205,PHARA,PUNO,4905.0,6.1162,0.0,30.357,0.0,0.3621,1,Very low,0.345,1,Very low,0.0,0.0
110110,SAN JUAN BAUTISTA,ICA,15214.0,1.9719,0.0,6.078,95.65,0.4128,2,Low,0.4222,2,Low,0.0,0.0
030416,TORAYA,APURIMAC,2005.0,19.9501,0.0,34.148,0.0,0.5085,3,Medium,0.5065,3,Medium,0.0,0.0
100701,HUACRACHUCO,HUANUCO,15942.0,5.0182,0.0,17.389,17.04,0.4004,2,Low,0.4249,2,Low,0.0,0.0
090603,CORDOVA,HUANCAVELICA,2898.0,10.352,0.0,49.853,0.0,0.389,2,Low,0.4304,2,Low,0.0,0.0
080205,POMACANCHI,CUSCO,9092.0,3.2996,0.0,48.87,0.0,0.2281,1,Very low,0.2674,1,Very low,0.0,0.0
080506,PAMPAMARCA,CUSCO,2075.0,4.8193,0.0,27.811,0.0,0.339,1,Very low,0.3105,1,Very low,0.0,0.0
090613,SANTIAGO DE CHOCORVOS,HUANCAVELICA,2842.0,28.1492,0.0,34.093,0.0,0.5286,4,High,0.5265,4,High,0.0,0.0
020108,OLLEROS,ANCASH,2148.0,18.622,0.0,9.451,52.63,0.6503,5,Very high,0.6482,5,Very high,0.0,0.0
